user_id,cluster_type,cluster_id
U000718,ring_soft,RING_SOFT_33
U000719,ring_soft,RING_SOFT_33
U000720,ring_soft,RING_SOFT_33
U000721,ring_soft,RING_SOFT_33
U000722,ring_soft,RING_SOFT_33
U000723,ring_soft,RING_SOFT_33
U000724,ring_soft,RING_SOFT_33
U000725,ring_soft,RING_SOFT_33
U000726,ring_soft,RING_SOFT_33
U000727,ring_soft,RING_SOFT_34
U000728,ring_soft,RING_SOFT_34
U000729,ring_soft,RING_SOFT_34
U000730,ring_soft,RING_SOFT_34
U000731,ring_soft,RING_SOFT_34
U000732,ring_soft,RING_SOFT_34
U000733,ring_soft,RING_SOFT_34
U000734,ring_soft,RING_SOFT_34
U000735,ring_soft,RING_SOFT_34
U000736,ring_soft,RING_SOFT_34
U000737,ring_soft,RING_SOFT_34
U000738,ring_soft,RING_SOFT_34
U000739,ring_soft,RING_SOFT_34
U000740,ring_soft,RING_SOFT_34
U000741,ring_soft,RING_SOFT_34
U000742,ring_soft,RING_SOFT_35
U000743,ring_soft,RING_SOFT_35
U000744,ring_soft,RING_SOFT_35
U000745,ring_soft,RING_SOFT_35
U000746,ring_soft,RING_SOFT_36
U000747,ring_soft,RING_SOFT_36
U000748,ring_soft,RING_SOFT_36
U000749,ring_soft,RING_SOFT_36
U000750,ring_soft,RING_SOFT_36
U000751,ring_soft,RING_SOFT_36
U000752,ring_soft,RING_SOFT_36
U000753,ring_soft,RING_SOFT_36
U000754,ring_soft,RING_SOFT_36
U000755,ring_soft,RING_SOFT_36
U000756,ring_soft,RING_SOFT_36
U000757,ring_soft,RING_SOFT_36
U000758,ring_soft,RING_SOFT_37
U000759,ring_soft,RING_SOFT_37
U000760,ring_soft,RING_SOFT_37
U000761,ring_soft,RING_SOFT_37
U000762,ring_soft,RING_SOFT_38
U000763,ring_soft,RING_SOFT_38
U000764,ring_soft,RING_SOFT_38
U000765,ring_soft,RING_SOFT_38
U000766,ring_soft,RING_SOFT_38
U000767,ring_soft,RING_SOFT_38
U000768,ring_soft,RING_SOFT_38
U000769,ring_soft,RING_SOFT_38
U000770,ring_soft,RING_SOFT_38
U000771,ring_soft,RING_SOFT_38
U000772,ring_soft,RING_SOFT_39
U000773,ring_soft,RING_SOFT_39
U000774,ring_soft,RING_SOFT_39
U000775,ring_soft,RING_SOFT_39
U000776,ring_soft,RING_SOFT_39
U000777,ring_soft,RING_SOFT_39
U000778,ring_soft,RING_SOFT_39
U000779,ring_soft,RING_SOFT_39
U000780,ring_soft,RING_SOFT_39
U000781,ring_soft,RING_SOFT_39
U000782,ring_soft,RING_SOFT_39
U000783,ring_soft,RING_SOFT_39
U000784,ring_soft,RING_SOFT_40
U000785,ring_soft,RING_SOFT_40
U000786,ring_soft,RING_SOFT_40
U000787,ring_soft,RING_SOFT_40
U000788,ring_soft,RING_SOFT_40
U000789,ring_soft,RING_SOFT_40
U000790,ring_soft,RING_SOFT_40
U000791,ring_soft,RING_SOFT_40
U000792,ring_soft,RING_SOFT_40
U000793,ring_soft,RING_SOFT_40
U000794,ring_soft,RING_SOFT_40
U000795,ring_soft,RING_SOFT_40
U000796,ring_soft,RING_SOFT_40
U000797,ring_soft,RING_SOFT_40
U000798,ring_soft,RING_SOFT_40
U000799,confounder_household,CONF_HOUSEHOLD_01
U000800,confounder_household,CONF_HOUSEHOLD_01
U000801,confounder_household,CONF_HOUSEHOLD_01
U000802,confounder_household,CONF_HOUSEHOLD_01
U000803,confounder_household,CONF_HOUSEHOLD_01
U000804,confounder_household,CONF_HOUSEHOLD_02
U000805,confounder_household,CONF_HOUSEHOLD_02
U000806,confounder_household,CONF_HOUSEHOLD_02
U000807,confounder_household,CONF_HOUSEHOLD_02
U000808,confounder_household,CONF_HOUSEHOLD_03
U000809,confounder_household,CONF_HOUSEHOLD_03
U000810,confounder_household,CONF_HOUSEHOLD_03
U000811,confounder_household,CONF_HOUSEHOLD_03
U000812,confounder_household,CONF_HOUSEHOLD_03
U000813,confounder_household,CONF_HOUSEHOLD_03
U000814,confounder_household,CONF_HOUSEHOLD_04
U000815,confounder_household,CONF_HOUSEHOLD_04
U000816,confounder_household,CONF_HOUSEHOLD_04
U000817,confounder_household,CONF_HOUSEHOLD_04
U000818,confounder_household,CONF_HOUSEHOLD_04
U000819,confounder_household,CONF_HOUSEHOLD_05
U000820,confounder_household,CONF_HOUSEHOLD_05
U000821,confounder_household,CONF_HOUSEHOLD_05
U000822,confounder_household,CONF_HOUSEHOLD_05
U000823,confounder_household,CONF_HOUSEHOLD_05
U000824,confounder_household,CONF_HOUSEHOLD_05
U000825,confounder_household,CONF_HOUSEHOLD_06
U000826,confounder_household,CONF_HOUSEHOLD_06
U000827,confounder_household,CONF_HOUSEHOLD_06
U000828,confounder_household,CONF_HOUSEHOLD_07
U000829,confounder_household,CONF_HOUSEHOLD_07
U000830,confounder_household,CONF_HOUSEHOLD_07
U000831,confounder_household,CONF_HOUSEHOLD_07
U000832,confounder_household,CONF_HOUSEHOLD_07
U000833,confounder_household,CONF_HOUSEHOLD_07
U000834,confounder_household,CONF_HOUSEHOLD_08
U000835,confounder_household,CONF_HOUSEHOLD_08
U000836,confounder_household,CONF_HOUSEHOLD_08
U000837,confounder_household,CONF_HOUSEHOLD_08
U000838,confounder_household,CONF_HOUSEHOLD_09
U000839,confounder_household,CONF_HOUSEHOLD_09
U000840,confounder_household,CONF_HOUSEHOLD_09
U000841,confounder_household,CONF_HOUSEHOLD_09
U000842,confounder_household,CONF_HOUSEHOLD_09
U000843,confounder_household,CONF_HOUSEHOLD_10
U000844,confounder_household,CONF_HOUSEHOLD_10
U000845,confounder_household,CONF_HOUSEHOLD_10
U000846,confounder_household,CONF_HOUSEHOLD_10
U000847,confounder_household,CONF_HOUSEHOLD_10
U000848,confounder_household,CONF_HOUSEHOLD_10
U000849,confounder_household,CONF_HOUSEHOLD_11
U000850,confounder_household,CONF_HOUSEHOLD_11
U000851,confounder_household,CONF_HOUSEHOLD_11
U000852,confounder_household,CONF_HOUSEHOLD_11
U000853,confounder_household,CONF_HOUSEHOLD_11
U000854,confounder_household,CONF_HOUSEHOLD_11
U000855,confounder_household,CONF_HOUSEHOLD_12
U000856,confounder_household,CONF_HOUSEHOLD_12
U000857,confounder_household,CONF_HOUSEHOLD_12
U000858,confounder_household,CONF_HOUSEHOLD_12
U000859,confounder_household,CONF_HOUSEHOLD_12
U000860,confounder_household,CONF_HOUSEHOLD_13
U000861,confounder_household,CONF_HOUSEHOLD_13
U000862,confounder_household,CONF_HOUSEHOLD_13
U000863,confounder_hostel,CONF_HOSTEL_01
U000864,confounder_hostel,CONF_HOSTEL_01
U000865,confounder_hostel,CONF_HOSTEL_01
U000866,confounder_hostel,CONF_HOSTEL_01
U000867,confounder_hostel,CONF_HOSTEL_01
U000868,confounder_hostel,CONF_HOSTEL_01
U000869,confounder_hostel,CONF_HOSTEL_01
U000870,confounder_hostel,CONF_HOSTEL_01
U000871,confounder_hostel,CONF_HOSTEL_01
U000872,confounder_hostel,CONF_HOSTEL_01
U000873,confounder_hostel,CONF_HOSTEL_01
U000874,confounder_hostel,CONF_HOSTEL_01
U000875,confounder_hostel,CONF_HOSTEL_01
U000876,confounder_hostel,CONF_HOSTEL_01
U000877,confounder_hostel,CONF_HOSTEL_01
U000878,confounder_hostel,CONF_HOSTEL_01
U000879,confounder_hostel,CONF_HOSTEL_01
U000880,confounder_hostel,CONF_HOSTEL_01
U000881,confounder_hostel,CONF_HOSTEL_01
U000882,confounder_hostel,CONF_HOSTEL_01
U000883,confounder_hostel,CONF_HOSTEL_01
U000884,confounder_hostel,CONF_HOSTEL_01
U000885,confounder_hostel,CONF_HOSTEL_01
U000886,confounder_hostel,CONF_HOSTEL_01
U000887,confounder_hostel,CONF_HOSTEL_01
U000888,confounder_hostel,CONF_HOSTEL_02
U000889,confounder_hostel,CONF_HOSTEL_02
U000890,confounder_hostel,CONF_HOSTEL_02
U000891,confounder_hostel,CONF_HOSTEL_02
U000892,confounder_hostel,CONF_HOSTEL_02
U000893,confounder_hostel,CONF_HOSTEL_02
U000894,confounder_hostel,CONF_HOSTEL_02
U000895,confounder_hostel,CONF_HOSTEL_02
U000896,confounder_hostel,CONF_HOSTEL_02
U000897,confounder_hostel,CONF_HOSTEL_02
U000898,confounder_hostel,CONF_HOSTEL_02
U000899,confounder_hostel,CONF_HOSTEL_02
U000900,confounder_hostel,CONF_HOSTEL_02
U000901,confounder_hostel,CONF_HOSTEL_02
U000902,confounder_hostel,CONF_HOSTEL_02
U000903,confounder_hostel,CONF_HOSTEL_02
U000904,confounder_hostel,CONF_HOSTEL_02
U000905,confounder_hostel,CONF_HOSTEL_02
U000906,confounder_hostel,CONF_HOSTEL_02
U000907,confounder_hostel,CONF_HOSTEL_02
U000908,confounder_hostel,CONF_HOSTEL_03
U000909,confounder_hostel,CONF_HOSTEL_03
U000910,confounder_hostel,CONF_HOSTEL_03
U000911,confounder_hostel,CONF_HOSTEL_03
U000912,confounder_hostel,CONF_HOSTEL_03
U000913,confounder_hostel,CONF_HOSTEL_03
U000914,confounder_hostel,CONF_HOSTEL_03
U000915,confounder_hostel,CONF_HOSTEL_03
U000916,confounder_hostel,CONF_HOSTEL_03
U000917,confounder_hostel,CONF_HOSTEL_03
U000918,confounder_hostel,CONF_HOSTEL_03
U000919,confounder_hostel,CONF_HOSTEL_03
U000920,confounder_hostel,CONF_HOSTEL_04
U000921,confounder_hostel,CONF_HOSTEL_04
U000922,confounder_hostel,CONF_HOSTEL_04
U000923,confounder_hostel,CONF_HOSTEL_04
U000924,confounder_hostel,CONF_HOSTEL_04
U000925,confounder_hostel,CONF_HOSTEL_04
U000926,confounder_hostel,CONF_HOSTEL_04
U000927,confounder_hostel,CONF_HOSTEL_04
U000928,confounder_hostel,CONF_HOSTEL_04
U000929,confounder_hostel,CONF_HOSTEL_04
U000930,confounder_hostel,CONF_HOSTEL_04
U000931,confounder_hostel,CONF_HOSTEL_04
U000932,confounder_hostel,CONF_HOSTEL_04
U000933,confounder_hostel,CONF_HOSTEL_04
U000934,confounder_hostel,CONF_HOSTEL_04
U000935,confounder_hostel,CONF_HOSTEL_04
U000936,confounder_hostel,CONF_HOSTEL_04
U000937,confounder_hostel,CONF_HOSTEL_04
U000938,confounder_hostel,CONF_HOSTEL_04
U000939,confounder_hostel,CONF_HOSTEL_04
U000940,confounder_hostel,CONF_HOSTEL_05
U000941,confounder_hostel,CONF_HOSTEL_05
U000942,confounder_hostel,CONF_HOSTEL_05
U000943,confounder_hostel,CONF_HOSTEL_05
U000944,confounder_hostel,CONF_HOSTEL_05
U000945,confounder_hostel,CONF_HOSTEL_05
U000946,confounder_hostel,CONF_HOSTEL_05
U000947,confounder_hostel,CONF_HOSTEL_05
U000948,confounder_hostel,CONF_HOSTEL_05
U000949,confounder_hostel,CONF_HOSTEL_05
U000950,confounder_hostel,CONF_HOSTEL_05
U000951,confounder_hostel,CONF_HOSTEL_05
U000952,confounder_hostel,CONF_HOSTEL_05
U000953,confounder_hostel,CONF_HOSTEL_05
U000954,confounder_hostel,CONF_HOSTEL_05
U000955,confounder_hostel,CONF_HOSTEL_05
U000956,confounder_hostel,CONF_HOSTEL_05
U000957,confounder_hostel,CONF_HOSTEL_05
U000958,confounder_hostel,CONF_HOSTEL_05
U000959,confounder_hostel,CONF_HOSTEL_05
U000960,confounder_hostel,CONF_HOSTEL_05
U000961,confounder_hostel,CONF_HOSTEL_05
U000962,confounder_hostel,CONF_HOSTEL_05
U000963,confounder_hostel,CONF_HOSTEL_06
U000964,confounder_hostel,CONF_HOSTEL_06
U000965,confounder_hostel,CONF_HOSTEL_06
U000966,confounder_hostel,CONF_HOSTEL_06
U000967,confounder_hostel,CONF_HOSTEL_06
U000968,confounder_hostel,CONF_HOSTEL_06
U000969,confounder_hostel,CONF_HOSTEL_06
U000970,confounder_hostel,CONF_HOSTEL_06
U000971,confounder_hostel,CONF_HOSTEL_06
U000972,confounder_hostel,CONF_HOSTEL_06
U000973,confounder_hostel,CONF_HOSTEL_06
U000974,confounder_hostel,CONF_HOSTEL_06
U000975,confounder_hostel,CONF_HOSTEL_06
U000976,confounder_hostel,CONF_HOSTEL_06
U000977,confounder_hostel,CONF_HOSTEL_06
U000978,confounder_hostel,CONF_HOSTEL_06
U000979,confounder_hostel,CONF_HOSTEL_06
U000980,confounder_hostel,CONF_HOSTEL_06
U000981,confounder_hostel,CONF_HOSTEL_06
U000982,confounder_hostel,CONF_HOSTEL_06
U000983,confounder_hostel,CONF_HOSTEL_06
U000984,confounder_hostel,CONF_HOSTEL_06
U000985,confounder_hostel,CONF_HOSTEL_06
U000986,confounder_hostel,CONF_HOSTEL_06
U000987,confounder_hostel,CONF_HOSTEL_06
U000988,confounder_hostel,CONF_HOSTEL_07
U000989,confounder_hostel,CONF_HOSTEL_07
U000990,confounder_hostel,CONF_HOSTEL_07
U000991,confounder_hostel,CONF_HOSTEL_07
U000992,confounder_hostel,CONF_HOSTEL_07
U000993,confounder_hostel,CONF_HOSTEL_07
U000994,confounder_hostel,CONF_HOSTEL_07
U000995,confounder_hostel,CONF_HOSTEL_07
U000996,confounder_hostel,CONF_HOSTEL_07
U000997,confounder_hostel,CONF_HOSTEL_07
U000998,confounder_hostel,CONF_HOSTEL_07
U000999,confounder_hostel,CONF_HOSTEL_07
U001000,confounder_hostel,CONF_HOSTEL_08
U001001,confounder_hostel,CONF_HOSTEL_08
U001002,confounder_hostel,CONF_HOSTEL_08
U001003,confounder_hostel,CONF_HOSTEL_08
U001004,confounder_hostel,CONF_HOSTEL_08
U001005,confounder_hostel,CONF_HOSTEL_08
U001006,confounder_hostel,CONF_HOSTEL_08
U001007,confounder_hostel,CONF_HOSTEL_08
U001008,confounder_hostel,CONF_HOSTEL_08
U001009,confounder_hostel,CONF_HOSTEL_08
U001010,confounder_hostel,CONF_HOSTEL_08
U001011,confounder_hostel,CONF_HOSTEL_08
U001012,confounder_hostel,CONF_HOSTEL_08
U001013,confounder_hostel,CONF_HOSTEL_08
U001014,confounder_hostel,CONF_HOSTEL_08
U001015,confounder_hostel,CONF_HOSTEL_08
U001016,confounder_hostel,CONF_HOSTEL_08
U001017,confounder_hostel,CONF_HOSTEL_08
U001018,confounder_hostel,CONF_HOSTEL_08
U001019,confounder_hostel,CONF_HOSTEL_08
U001020,confounder_hostel,CONF_HOSTEL_08
U001021,confounder_hostel,CONF_HOSTEL_08
U001022,confounder_hostel,CONF_HOSTEL_08
U001023,confounder_hostel,CONF_HOSTEL_08
U001024,confounder_hostel,CONF_HOSTEL_09
U001025,confounder_hostel,CONF_HOSTEL_09
U001026,confounder_hostel,CONF_HOSTEL_09
U001027,confounder_hostel,CONF_HOSTEL_09
U001028,confounder_hostel,CONF_HOSTEL_09
U001029,confounder_hostel,CONF_HOSTEL_09
U001030,confounder_hostel,CONF_HOSTEL_09
U001031,confounder_hostel,CONF_HOSTEL_09
U001032,confounder_hostel,CONF_HOSTEL_09
U001033,confounder_hostel,CONF_HOSTEL_09
U001034,confounder_hostel,CONF_HOSTEL_09
U001035,confounder_hostel,CONF_HOSTEL_09
U001036,confounder_hostel,CONF_HOSTEL_09
U001037,confounder_hostel,CONF_HOSTEL_09
U001038,confounder_hostel,CONF_HOSTEL_09
U001039,confounder_hostel,CONF_HOSTEL_09
U001040,confounder_hostel,CONF_HOSTEL_09
U001041,confounder_hostel,CONF_HOSTEL_09
U001042,confounder_hostel,CONF_HOSTEL_09
U001043,confounder_hostel,CONF_HOSTEL_09
U001044,confounder_hostel,CONF_HOSTEL_09
U001045,confounder_hostel,CONF_HOSTEL_09
U001046,confounder_hostel,CONF_HOSTEL_09
U001047,confounder_hostel,CONF_HOSTEL_10
U001048,confounder_hostel,CONF_HOSTEL_10
U001049,confounder_hostel,CONF_HOSTEL_10
U001050,confounder_hostel,CONF_HOSTEL_10
U001051,confounder_hostel,CONF_HOSTEL_10
U001052,confounder_hostel,CONF_HOSTEL_10
U001053,confounder_hostel,CONF_HOSTEL_10
U001054,confounder_hostel,CONF_HOSTEL_10
U001055,confounder_hostel,CONF_HOSTEL_10
U001056,confounder_hostel,CONF_HOSTEL_10
U001057,confounder_hostel,CONF_HOSTEL_10
U001058,confounder_hostel,CONF_HOSTEL_10
U001059,confounder_hostel,CONF_HOSTEL_10
U001060,confounder_hostel,CONF_HOSTEL_10
U001061,confounder_hostel,CONF_HOSTEL_10
U001062,confounder_influencer,CONF_INFLUENCER_01
U001063,confounder_influencer,CONF_INFLUENCER_01
U001064,confounder_influencer,CONF_INFLUENCER_01
U001065,confounder_influencer,CONF_INFLUENCER_01
U001066,confounder_influencer,CONF_INFLUENCER_01
U001067,confounder_influencer,CONF_INFLUENCER_01
U001068,confounder_influencer,CONF_INFLUENCER_01
U001069,confounder_influencer,CONF_INFLUENCER_01
U001070,confounder_influencer,CONF_INFLUENCER_01
U001071,confounder_influencer,CONF_INFLUENCER_01
U001072,confounder_influencer,CONF_INFLUENCER_01
U001073,confounder_influencer,CONF_INFLUENCER_01
U001074,confounder_influencer,CONF_INFLUENCER_01
U001075,confounder_influencer,CONF_INFLUENCER_01
U001076,confounder_influencer,CONF_INFLUENCER_01
U001077,confounder_influencer,CONF_INFLUENCER_01
U001078,confounder_influencer,CONF_INFLUENCER_01
U001079,confounder_influencer,CONF_INFLUENCER_01
U001080,confounder_influencer,CONF_INFLUENCER_01
U001081,confounder_influencer,CONF_INFLUENCER_01
U001082,confounder_influencer,CONF_INFLUENCER_01
U001083,confounder_influencer,CONF_INFLUENCER_01
U001084,confounder_influencer,CONF_INFLUENCER_01
U001085,confounder_influencer,CONF_INFLUENCER_01
U001086,confounder_influencer,CONF_INFLUENCER_01
U001087,confounder_influencer,CONF_INFLUENCER_01
U001088,confounder_influencer,CONF_INFLUENCER_01
U001089,confounder_influencer,CONF_INFLUENCER_01
U001090,confounder_influencer,CONF_INFLUENCER_01
U001091,confounder_influencer,CONF_INFLUENCER_01
U001092,confounder_influencer,CONF_INFLUENCER_01
U001093,confounder_influencer,CONF_INFLUENCER_01
U001094,confounder_influencer,CONF_INFLUENCER_01
U001095,confounder_influencer,CONF_INFLUENCER_01
U001096,confounder_influencer,CONF_INFLUENCER_02
U001097,confounder_influencer,CONF_INFLUENCER_02
U001098,confounder_influencer,CONF_INFLUENCER_02
U001099,confounder_influencer,CONF_INFLUENCER_02
U001100,confounder_influencer,CONF_INFLUENCER_02
U001101,confounder_influencer,CONF_INFLUENCER_02
U001102,confounder_influencer,CONF_INFLUENCER_02
U001103,confounder_influencer,CONF_INFLUENCER_02
U001104,confounder_influencer,CONF_INFLUENCER_02
U001105,confounder_influencer,CONF_INFLUENCER_02
U001106,confounder_influencer,CONF_INFLUENCER_02
U001107,confounder_influencer,CONF_INFLUENCER_02
U001108,confounder_influencer,CONF_INFLUENCER_02
U001109,confounder_influencer,CONF_INFLUENCER_02
U001110,confounder_influencer,CONF_INFLUENCER_02
U001111,confounder_influencer,CONF_INFLUENCER_02
U001112,confounder_influencer,CONF_INFLUENCER_02
U001113,confounder_influencer,CONF_INFLUENCER_02
U001114,confounder_influencer,CONF_INFLUENCER_02
U001115,confounder_influencer,CONF_INFLUENCER_02
U001116,confounder_influencer,CONF_INFLUENCER_02
U001117,confounder_influencer,CONF_INFLUENCER_02
U001118,confounder_influencer,CONF_INFLUENCER_02
U001119,confounder_influencer,CONF_INFLUENCER_02
U001120,confounder_influencer,CONF_INFLUENCER_02
U001121,confounder_influencer,CONF_INFLUENCER_02
U001122,confounder_influencer,CONF_INFLUENCER_02
U001123,confounder_influencer,CONF_INFLUENCER_02
U001124,confounder_influencer,CONF_INFLUENCER_02
U001125,confounder_influencer,CONF_INFLUENCER_02
U001126,confounder_influencer,CONF_INFLUENCER_02
U001127,confounder_influencer,CONF_INFLUENCER_02
U001128,confounder_influencer,CONF_INFLUENCER_02
U001129,confounder_influencer,CONF_INFLUENCER_02
U001130,confounder_influencer,CONF_INFLUENCER_02
U001131,confounder_influencer,CONF_INFLUENCER_02
U001132,confounder_influencer,CONF_INFLUENCER_02
U001133,confounder_influencer,CONF_INFLUENCER_03
U001134,confounder_influencer,CONF_INFLUENCER_03
U001135,confounder_influencer,CONF_INFLUENCER_03
U001136,confounder_influencer,CONF_INFLUENCER_03
U001137,confounder_influencer,CONF_INFLUENCER_03
U001138,confounder_influencer,CONF_INFLUENCER_03
U001139,confounder_influencer,CONF_INFLUENCER_03
U001140,confounder_influencer,CONF_INFLUENCER_03
U001141,confounder_influencer,CONF_INFLUENCER_03
U001142,confounder_influencer,CONF_INFLUENCER_03
U001143,confounder_influencer,CONF_INFLUENCER_03
U001144,confounder_influencer,CONF_INFLUENCER_03
U001145,confounder_influencer,CONF_INFLUENCER_03
U001146,confounder_influencer,CONF_INFLUENCER_03
U001147,confounder_influencer,CONF_INFLUENCER_03
U001148,confounder_influencer,CONF_INFLUENCER_03
U001149,confounder_influencer,CONF_INFLUENCER_03
U001150,confounder_influencer,CONF_INFLUENCER_03
U001151,confounder_influencer,CONF_INFLUENCER_03
U001152,confounder_influencer,CONF_INFLUENCER_03
U001153,confounder_influencer,CONF_INFLUENCER_03
U001154,confounder_influencer,CONF_INFLUENCER_03
U001155,confounder_influencer,CONF_INFLUENCER_03
U001156,confounder_influencer,CONF_INFLUENCER_03
U001157,confounder_influencer,CONF_INFLUENCER_03
U001158,confounder_influencer,CONF_INFLUENCER_03
U001159,confounder_influencer,CONF_INFLUENCER_03
U001160,confounder_influencer,CONF_INFLUENCER_03
U001161,confounder_influencer,CONF_INFLUENCER_03
U001162,confounder_influencer,CONF_INFLUENCER_03
U001163,confounder_influencer,CONF_INFLUENCER_03
U001164,confounder_influencer,CONF_INFLUENCER_03
U001165,confounder_influencer,CONF_INFLUENCER_03
U001166,confounder_influencer,CONF_INFLUENCER_04
U001167,confounder_influencer,CONF_INFLUENCER_04
U001168,confounder_influencer,CONF_INFLUENCER_04
U001169,confounder_influencer,CONF_INFLUENCER_04
U001170,confounder_influencer,CONF_INFLUENCER_04
U001171,confounder_influencer,CONF_INFLUENCER_04
U001172,confounder_influencer,CONF_INFLUENCER_04
U001173,confounder_influencer,CONF_INFLUENCER_04
U001174,confounder_influencer,CONF_INFLUENCER_04
U001175,confounder_influencer,CONF_INFLUENCER_04
U001176,confounder_influencer,CONF_INFLUENCER_04
U001177,confounder_influencer,CONF_INFLUENCER_04
U001178,confounder_influencer,CONF_INFLUENCER_04
U001179,confounder_influencer,CONF_INFLUENCER_04
U001180,confounder_influencer,CONF_INFLUENCER_04
U001181,confounder_influencer,CONF_INFLUENCER_04
U001182,confounder_influencer,CONF_INFLUENCER_04
U001183,confounder_influencer,CONF_INFLUENCER_04
U001184,confounder_influencer,CONF_INFLUENCER_04
U001185,confounder_influencer,CONF_INFLUENCER_04
U001186,confounder_influencer,CONF_INFLUENCER_04
U001187,confounder_influencer,CONF_INFLUENCER_04
U001188,confounder_influencer,CONF_INFLUENCER_04
U001189,confounder_influencer,CONF_INFLUENCER_04
U001190,confounder_influencer,CONF_INFLUENCER_04
U001191,confounder_influencer,CONF_INFLUENCER_04
U001192,confounder_influencer,CONF_INFLUENCER_04
U001193,confounder_influencer,CONF_INFLUENCER_04
U001194,confounder_influencer,CONF_INFLUENCER_04
U001195,confounder_influencer,CONF_INFLUENCER_05
U001196,confounder_influencer,CONF_INFLUENCER_05
U001197,confounder_influencer,CONF_INFLUENCER_05
U001198,confounder_influencer,CONF_INFLUENCER_05
U001199,confounder_influencer,CONF_INFLUENCER_05
U001200,confounder_influencer,CONF_INFLUENCER_05
U001201,confounder_influencer,CONF_INFLUENCER_05
U001202,confounder_influencer,CONF_INFLUENCER_05
U001203,confounder_influencer,CONF_INFLUENCER_05
U001204,confounder_influencer,CONF_INFLUENCER_05
U001205,confounder_influencer,CONF_INFLUENCER_05
U001206,confounder_influencer,CONF_INFLUENCER_05
U001207,confounder_influencer,CONF_INFLUENCER_05
U001208,confounder_influencer,CONF_INFLUENCER_05
U001209,confounder_influencer,CONF_INFLUENCER_05
U001210,confounder_influencer,CONF_INFLUENCER_05
U001211,confounder_influencer,CONF_INFLUENCER_05
U001212,confounder_influencer,CONF_INFLUENCER_05
U001213,confounder_influencer,CONF_INFLUENCER_05
U001214,confounder_influencer,CONF_INFLUENCER_05
U001215,confounder_influencer,CONF_INFLUENCER_05
U001216,confounder_influencer,CONF_INFLUENCER_05
U001217,confounder_influencer,CONF_INFLUENCER_05
U001218,confounder_influencer,CONF_INFLUENCER_05
U001219,confounder_influencer,CONF_INFLUENCER_05
U001220,confounder_influencer,CONF_INFLUENCER_05
U001221,confounder_influencer,CONF_INFLUENCER_05
U001222,confounder_influencer,CONF_INFLUENCER_05
U001223,confounder_influencer,CONF_INFLUENCER_05
U001224,confounder_influencer,CONF_INFLUENCER_05
U001225,confounder_influencer,CONF_INFLUENCER_05
U001226,confounder_influencer,CONF_INFLUENCER_05
U001227,confounder_influencer,CONF_INFLUENCER_05
U001228,confounder_influencer,CONF_INFLUENCER_05
U001229,confounder_influencer,CONF_INFLUENCER_05
U001230,confounder_influencer,CONF_INFLUENCER_05
U001231,confounder_influencer,CONF_INFLUENCER_05
U001232,confounder_influencer,CONF_INFLUENCER_05
U001233,confounder_influencer,CONF_INFLUENCER_05
U001234,confounder_influencer,CONF_INFLUENCER_05
U001235,confounder_influencer,CONF_INFLUENCER_05
U001236,confounder_influencer,CONF_INFLUENCER_05
U001237,confounder_influencer,CONF_INFLUENCER_05
U001238,confounder_influencer,CONF_INFLUENCER_05
U001239,confounder_influencer,CONF_INFLUENCER_05
U001240,confounder_influencer,CONF_INFLUENCER_06
U001241,confounder_influencer,CONF_INFLUENCER_06
U001242,confounder_influencer,CONF_INFLUENCER_06
U001243,confounder_influencer,CONF_INFLUENCER_06
U001244,confounder_influencer,CONF_INFLUENCER_06
U001245,confounder_influencer,CONF_INFLUENCER_06
U001246,confounder_influencer,CONF_INFLUENCER_06
U001247,confounder_influencer,CONF_INFLUENCER_06
U001248,confounder_influencer,CONF_INFLUENCER_06
U001249,confounder_influencer,CONF_INFLUENCER_06
U001250,confounder_influencer,CONF_INFLUENCER_06
U001251,confounder_influencer,CONF_INFLUENCER_06
U001252,confounder_influencer,CONF_INFLUENCER_06
U001253,confounder_influencer,CONF_INFLUENCER_06
U001254,confounder_influencer,CONF_INFLUENCER_06
U001255,confounder_influencer,CONF_INFLUENCER_06
U001256,confounder_influencer,CONF_INFLUENCER_06
U001257,confounder_influencer,CONF_INFLUENCER_06
U001258,confounder_influencer,CONF_INFLUENCER_06
U001259,confounder_influencer,CONF_INFLUENCER_06
U001260,confounder_influencer,CONF_INFLUENCER_06
U001261,confounder_influencer,CONF_INFLUENCER_06
U001262,confounder_influencer,CONF_INFLUENCER_06
U001263,confounder_influencer,CONF_INFLUENCER_06
U001264,confounder_influencer,CONF_INFLUENCER_06
U001265,confounder_influencer,CONF_INFLUENCER_06
U001266,confounder_influencer,CONF_INFLUENCER_06
U001267,confounder_influencer,CONF_INFLUENCER_06
U001268,confounder_influencer,CONF_INFLUENCER_06
U001269,confounder_influencer,CONF_INFLUENCER_06
U001270,confounder_influencer,CONF_INFLUENCER_06
U001271,confounder_influencer,CONF_INFLUENCER_06
U001272,confounder_influencer,CONF_INFLUENCER_06
U001273,confounder_influencer,CONF_INFLUENCER_06
U001274,confounder_influencer,CONF_INFLUENCER_06
U001275,confounder_influencer,CONF_INFLUENCER_06
U001276,confounder_influencer,CONF_INFLUENCER_06
U001277,confounder_influencer,CONF_INFLUENCER_06
U001278,confounder_influencer,CONF_INFLUENCER_07
U001279,confounder_influencer,CONF_INFLUENCER_07
U001280,confounder_influencer,CONF_INFLUENCER_07
U001281,confounder_influencer,CONF_INFLUENCER_07
