session_id,user_id,device_fingerprint_id,ip_address,timestamp,action_type
S017856,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-07-23 07:48:13,login
S017857,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-08-16 02:11:37,login
S017858,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-08-24 13:23:32,login
S017859,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-05-03 17:15:29,order_placed
S017860,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-05-24 07:13:26,order_placed
S017861,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-06-01 23:42:46,order_placed
S017862,U002152,dfp_3040ad274f0b862e,155.199.162.251,2026-06-17 14:32:34,order_placed
S017863,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-03-31 16:41:32,signup
S017864,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-04-03 01:50:31,login
S017865,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-04-09 14:05:57,login
S017866,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-06-13 20:10:36,login
S017867,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-06-21 04:20:10,login
S017868,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-06-26 07:02:50,login
S017869,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-07-13 07:35:49,login
S017870,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-08-03 16:40:24,login
S017871,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-04-24 05:31:38,order_placed
S017872,U002153,dfp_b069de03d904ad4d,175.89.41.231,2026-06-16 00:57:35,order_placed
S017873,U002154,dfp_84b099129abd1555,214.60.118.189,2026-01-27 03:30:22,signup
S017874,U002154,dfp_84b099129abd1555,214.60.118.189,2026-01-31 16:26:30,login
S017875,U002154,dfp_84b099129abd1555,214.60.118.189,2026-02-08 08:52:54,login
S017876,U002154,dfp_84b099129abd1555,214.60.118.189,2026-02-13 06:13:22,login
S017877,U002154,dfp_84b099129abd1555,214.60.118.189,2026-03-02 18:49:10,login
S017878,U002154,dfp_84b099129abd1555,214.60.118.189,2026-03-19 15:38:07,login
S017879,U002154,dfp_84b099129abd1555,214.60.118.189,2026-04-02 06:30:37,login
S017880,U002154,dfp_84b099129abd1555,214.60.118.189,2026-04-07 14:21:16,login
S017881,U002154,dfp_84b099129abd1555,214.60.118.189,2026-05-05 05:12:13,login
S017882,U002154,dfp_84b099129abd1555,214.60.118.189,2026-05-07 00:53:58,login
S017883,U002154,dfp_84b099129abd1555,214.60.118.189,2026-05-14 09:52:33,login
S017884,U002154,dfp_84b099129abd1555,214.60.118.189,2026-06-02 16:57:34,login
S017885,U002154,dfp_84b099129abd1555,214.60.118.189,2026-06-11 07:38:52,login
S017886,U002154,dfp_84b099129abd1555,214.60.118.189,2026-06-23 03:49:58,login
S017887,U002154,dfp_84b099129abd1555,214.60.118.189,2026-02-12 03:19:12,order_placed
S017888,U002154,dfp_84b099129abd1555,214.60.118.189,2026-05-13 07:12:42,order_placed
S017889,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-01-09 02:36:59,signup
S017890,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-02-12 18:49:31,login
S017891,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-02-28 02:26:10,login
S017892,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-03-11 00:26:31,login
S017893,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-03-21 13:57:50,login
S017894,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-04-07 19:38:35,login
S017895,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-05-28 11:36:12,login
S017896,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-05-31 12:24:51,login
S017897,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-06-06 17:05:10,login
S017898,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-06-20 17:17:43,login
S017899,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-07-16 12:57:07,login
S017900,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-08-06 19:16:21,login
S017901,U002155,dfp_af482064ee7d3b0a,30.122.23.103,2026-01-15 23:07:51,order_placed
S017902,U002156,dfp_b314227879399b33,1.79.202.232,2026-03-13 08:39:26,signup
S017903,U002156,dfp_b314227879399b33,1.79.202.232,2026-04-10 15:06:30,login
S017904,U002156,dfp_b314227879399b33,1.79.202.232,2026-04-18 01:21:40,login
S017905,U002156,dfp_b314227879399b33,1.79.202.232,2026-04-20 22:42:12,order_placed
S017906,U002156,dfp_b314227879399b33,1.79.202.232,2026-04-25 23:13:00,order_placed
S017907,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2025-10-08 16:15:06,signup
S017908,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2025-10-16 08:24:33,login
S017909,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2025-12-04 04:29:59,login
S017910,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2026-01-24 03:10:02,login
S017911,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2026-02-18 22:29:55,login
S017912,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2026-03-10 23:19:56,login
S017913,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2026-06-13 09:12:42,login
S017914,U002157,dfp_b661f5ebe0a0abdb,198.185.3.159,2026-07-25 04:00:11,login
S017915,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-05-10 09:25:36,signup
S017916,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-06-06 16:45:22,login
S017917,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-06-10 17:41:56,login
S017918,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-06-15 03:58:57,login
S017919,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-07-01 04:13:24,login
S017920,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-07-25 07:21:47,login
S017921,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-07-31 03:21:43,login
S017922,U002158,dfp_f3ab2792cce5a96d,112.253.209.236,2026-08-04 05:30:37,login
S017923,U002159,dfp_321b97ff90196577,72.39.3.135,2026-01-28 20:31:55,signup
S017924,U002159,dfp_321b97ff90196577,72.39.3.135,2026-02-12 11:20:17,login
S017925,U002159,dfp_321b97ff90196577,72.39.3.135,2026-04-04 09:41:15,login
S017926,U002159,dfp_321b97ff90196577,72.39.3.135,2026-04-14 09:57:08,login
S017927,U002159,dfp_321b97ff90196577,72.39.3.135,2026-03-24 09:06:38,order_placed
S017928,U002160,dfp_8fb439ef65063078,10.1.119.60,2026-07-27 17:28:47,signup
S017929,U002160,dfp_8fb439ef65063078,10.1.119.60,2026-08-02 19:39:35,login
S017930,U002160,dfp_8fb439ef65063078,10.1.119.60,2026-08-04 10:14:32,login
S017931,U002160,dfp_8fb439ef65063078,10.1.119.60,2026-08-22 16:44:32,login
S017932,U002160,dfp_8fb439ef65063078,10.1.119.60,2026-08-19 23:23:23,order_placed
S017933,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-02 06:53:59,signup
S017934,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-04 03:51:48,login
S017935,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-24 23:45:27,login
S017936,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-29 08:52:10,login
S017937,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-02-14 11:39:00,login
S017938,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-02-20 15:41:45,login
S017939,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-02-28 05:41:20,login
S017940,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-03-18 02:16:24,login
S017941,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-03-20 13:01:39,login
S017942,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-04-10 09:04:54,login
S017943,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-04-23 12:10:01,login
S017944,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-06-06 06:12:12,login
S017945,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-07-26 08:29:09,login
S017946,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-07-29 19:18:58,login
S017947,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-15 22:23:30,order_placed
S017948,U002161,dfp_83d5bee2f5bca99b,189.139.62.60,2026-01-30 11:52:40,order_placed
S017949,U002162,dfp_36255940fd8bf680,137.165.30.233,2026-07-03 07:05:58,signup
S017950,U002162,dfp_36255940fd8bf680,137.165.30.233,2026-07-27 12:32:27,login
S017951,U002162,dfp_36255940fd8bf680,137.165.30.233,2026-08-12 10:06:20,login
S017952,U002162,dfp_36255940fd8bf680,137.165.30.233,2026-08-20 13:56:46,login
S017953,U002162,dfp_36255940fd8bf680,137.165.30.233,2026-07-15 14:28:31,order_placed
S017954,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-01-21 10:00:50,signup
S017955,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-02-07 07:20:12,login
S017956,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-03-13 20:13:22,login
S017957,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-04-19 18:24:11,login
S017958,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-04-26 10:53:52,login
S017959,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-05-06 14:12:40,login
S017960,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-05-19 19:03:34,login
S017961,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-05-29 05:17:58,login
S017962,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-06-19 13:57:05,login
S017963,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-02-10 04:55:40,order_placed
S017964,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-02-15 09:26:33,order_placed
S017965,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-03-28 12:53:59,order_placed
S017966,U002163,dfp_27facb860866f5a8,122.230.169.59,2026-08-15 18:51:32,order_placed
S017967,U002164,dfp_477215a740ebf285,96.100.136.236,2025-11-23 19:20:04,signup
S017968,U002164,dfp_477215a740ebf285,96.100.136.236,2025-12-06 07:20:49,login
S017969,U002164,dfp_477215a740ebf285,96.100.136.236,2025-12-18 19:21:24,login
S017970,U002164,dfp_477215a740ebf285,96.100.136.236,2026-01-07 22:04:43,login
S017971,U002164,dfp_477215a740ebf285,96.100.136.236,2026-03-06 00:01:26,login
S017972,U002164,dfp_477215a740ebf285,96.100.136.236,2026-04-29 04:40:45,login
S017973,U002164,dfp_477215a740ebf285,96.100.136.236,2025-12-14 15:39:54,order_placed
S017974,U002164,dfp_477215a740ebf285,96.100.136.236,2026-01-04 16:54:19,order_placed
S017975,U002164,dfp_477215a740ebf285,96.100.136.236,2026-01-18 03:55:23,order_placed
S017976,U002164,dfp_477215a740ebf285,96.100.136.236,2026-01-23 13:28:56,order_placed
S017977,U002164,dfp_477215a740ebf285,96.100.136.236,2026-04-05 12:05:52,order_placed
S017978,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-02-24 16:58:52,signup
S017979,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-02-27 19:00:59,login
S017980,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-03-04 20:02:29,login
S017981,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-03-16 18:55:20,login
S017982,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-06-03 04:17:50,order_placed
S017983,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-07-05 17:01:04,order_placed
S017984,U002165,dfp_0f2d448f4e96297a,198.221.81.45,2026-08-20 13:00:50,order_placed
S017985,U002166,dfp_caa01feef0474873,99.157.39.31,2025-10-21 16:21:44,signup
S017986,U002166,dfp_caa01feef0474873,99.157.39.31,2025-10-26 17:10:27,login
S017987,U002166,dfp_caa01feef0474873,99.157.39.31,2025-11-11 21:07:43,login
S017988,U002166,dfp_caa01feef0474873,99.157.39.31,2025-10-26 23:08:02,order_placed
S017989,U002166,dfp_caa01feef0474873,99.157.39.31,2025-11-06 13:50:33,order_placed
S017990,U002166,dfp_caa01feef0474873,99.157.39.31,2025-11-18 11:02:18,order_placed
S017991,U002166,dfp_caa01feef0474873,99.157.39.31,2026-02-10 21:51:03,order_placed
S017992,U002167,dfp_17eacdb485d6fdd4,56.214.154.207,2026-07-27 15:13:59,signup
S017993,U002167,dfp_17eacdb485d6fdd4,56.214.154.207,2026-08-01 13:47:31,order_placed
S017994,U002167,dfp_17eacdb485d6fdd4,56.214.154.207,2026-08-19 19:04:58,order_placed
S017995,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-05-15 16:19:55,signup
S017996,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-05-23 05:20:37,login
S017997,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-06-16 21:21:43,login
S017998,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-06-28 18:51:00,login
S017999,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-07-12 23:25:24,login
S018000,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-07-16 11:02:07,order_placed
S018001,U002168,dfp_595662caf084c4e5,107.3.62.172,2026-07-29 23:18:25,order_placed
S018002,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-02-18 01:14:25,signup
S018003,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-04-02 14:19:31,login
S018004,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-04-21 15:42:59,login
S018005,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-06-19 20:30:42,login
S018006,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-02-20 01:04:29,order_placed
S018007,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-04-25 10:43:10,order_placed
S018008,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-06-05 02:22:46,order_placed
S018009,U002169,dfp_4f28713b45acfb9f,196.186.72.205,2026-07-26 07:38:43,order_placed
S018010,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2025-11-14 12:43:42,signup
S018011,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-01-25 00:49:27,login
S018012,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-02-21 03:37:13,login
S018013,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-03-09 05:08:03,login
S018014,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-04-06 18:25:43,login
S018015,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-05-05 14:50:16,login
S018016,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-05-10 02:47:53,login
S018017,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-06-03 11:56:47,login
S018018,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-06-18 10:17:52,login
S018019,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-06-26 13:39:29,login
S018020,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-07-05 00:34:37,login
S018021,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2025-12-08 18:59:36,order_placed
S018022,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-01-14 14:59:22,order_placed
S018023,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-03-31 09:48:56,order_placed
S018024,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-04-09 18:29:40,order_placed
S018025,U002170,dfp_306d1d3c1100d7aa,136.254.23.143,2026-06-08 19:19:02,order_placed
S018026,U002171,dfp_357a515cba448778,210.96.200.40,2026-08-25 12:01:23,signup
S018027,U002172,dfp_fb00597eecc44bae,114.196.185.156,2025-11-27 14:38:33,signup
S018028,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-02-11 14:59:46,login
S018029,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-03-03 07:07:24,login
S018030,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-03-05 01:18:15,login
S018031,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-03-17 11:03:34,login
S018032,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-03-29 06:24:18,login
S018033,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-05-25 12:37:04,login
S018034,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-05-30 05:54:08,login
S018035,U002172,dfp_fb00597eecc44bae,114.196.185.156,2025-12-11 10:52:10,order_placed
S018036,U002172,dfp_fb00597eecc44bae,114.196.185.156,2025-12-17 16:54:07,order_placed
S018037,U002172,dfp_fb00597eecc44bae,114.196.185.156,2025-12-21 22:17:19,order_placed
S018038,U002172,dfp_fb00597eecc44bae,114.196.185.156,2026-02-21 04:32:33,order_placed
S018039,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-07-13 18:49:20,signup
S018040,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-07-20 12:23:53,login
S018041,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-07-24 03:38:19,login
S018042,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-08-01 18:55:39,login
S018043,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-08-21 23:11:06,login
S018044,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-07-16 14:59:41,order_placed
S018045,U002173,dfp_71c9f5ccaab51370,196.48.61.113,2026-07-30 23:55:12,order_placed
S018046,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-06-21 16:50:17,signup
S018047,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-07-03 18:50:46,login
S018048,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-07-28 15:53:56,login
S018049,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-08-11 14:56:06,login
S018050,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-08-26 18:56:50,login
S018051,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-07-05 11:04:14,order_placed
S018052,U002174,dfp_8337652bcfbb8f3b,55.46.248.155,2026-08-26 12:51:40,order_placed
S018053,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-04-13 05:29:46,signup
S018054,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-04-24 22:23:03,login
S018055,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-05-04 08:29:54,login
S018056,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-05-18 04:47:56,login
S018057,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-05-22 02:23:43,login
S018058,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-06-15 12:36:13,login
S018059,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-04-15 13:59:08,order_placed
S018060,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-05-18 21:54:42,order_placed
S018061,U002175,dfp_3995a5b7150d6c55,126.14.252.124,2026-05-27 23:51:01,order_placed
S018062,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-10-06 17:21:20,signup
S018063,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-10-09 00:18:04,login
S018064,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-10-15 14:18:33,login
S018065,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-10-30 03:18:44,login
S018066,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-11-20 18:43:00,login
S018067,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-01-14 20:40:21,login
S018068,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-02-17 12:15:40,login
S018069,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-04-18 11:06:11,login
S018070,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-06-22 22:18:43,login
S018071,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-07-15 18:14:10,login
S018072,U002176,dfp_c0701b525fd662f4,178.68.36.57,2026-07-31 05:37:00,login
S018073,U002176,dfp_c0701b525fd662f4,178.68.36.57,2025-11-14 19:39:46,order_placed
S018074,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-02-12 09:24:47,signup
S018075,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-02-15 21:28:21,login
S018076,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-02-21 18:49:23,login
S018077,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-02-28 03:47:36,login
S018078,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-02-20 00:10:43,order_placed
S018079,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-04-21 20:00:06,order_placed
S018080,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-06-15 05:12:43,order_placed
S018081,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-07-19 04:13:16,order_placed
S018082,U002177,dfp_541a6f131de49f0c,149.123.91.84,2026-07-28 11:05:21,order_placed
S018083,U002178,dfp_1965462f0deff771,122.242.132.232,2026-07-21 03:29:09,signup
S018084,U002178,dfp_1965462f0deff771,122.242.132.232,2026-08-01 16:00:39,login
S018085,U002178,dfp_1965462f0deff771,122.242.132.232,2026-08-10 19:10:48,login
S018086,U002178,dfp_1965462f0deff771,122.242.132.232,2026-08-07 19:26:38,order_placed
S018087,U002178,dfp_1965462f0deff771,122.242.132.232,2026-08-25 04:01:33,order_placed
S018088,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-02-20 02:02:33,signup
S018089,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-03-04 00:19:02,login
S018090,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-04-15 18:12:55,login
S018091,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-04-17 19:46:47,login
S018092,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-04-19 19:11:47,login
S018093,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-05-05 11:31:07,login
S018094,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-03-06 20:53:53,order_placed
S018095,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-03-12 15:15:18,order_placed
S018096,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-05-03 22:43:14,order_placed
S018097,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-06-02 15:07:35,order_placed
S018098,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-07-21 13:16:53,order_placed
S018099,U002179,dfp_9d1b3e39dc07f54e,115.231.96.173,2026-07-31 14:26:38,order_placed
S018100,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-05-17 11:10:44,signup
S018101,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-05-20 09:52:11,login
S018102,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-06-30 06:09:01,login
S018103,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-07-07 01:05:18,login
S018104,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-07-18 11:59:06,login
S018105,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-07-24 12:17:51,login
S018106,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-08-02 03:20:08,login
S018107,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-07-10 13:37:40,order_placed
S018108,U002180,dfp_751b2d3ef3ddf039,110.209.107.125,2026-08-25 07:56:30,order_placed
S018109,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2025-12-29 02:21:36,signup
S018110,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-01-23 00:59:46,login
S018111,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-02-25 22:23:57,login
S018112,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-03-21 18:14:49,login
S018113,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-04-08 18:13:28,login
S018114,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-06-04 13:06:25,login
S018115,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-05-05 17:28:59,order_placed
S018116,U002181,dfp_edd5700e32b9bc39,69.240.13.63,2026-05-31 00:20:59,order_placed
S018117,U002182,dfp_4efa5cc847823826,19.30.76.56,2026-05-28 03:05:37,signup
S018118,U002182,dfp_4efa5cc847823826,19.30.76.56,2026-07-14 03:36:48,login
S018119,U002182,dfp_4efa5cc847823826,19.30.76.56,2026-07-26 20:13:30,login
S018120,U002182,dfp_4efa5cc847823826,19.30.76.56,2026-06-19 22:08:41,order_placed
S018121,U002183,dfp_f792f62737bfc928,9.202.198.145,2026-08-12 10:42:05,signup
S018122,U002183,dfp_f792f62737bfc928,9.202.198.145,2026-08-25 07:17:41,order_placed
S018123,U002184,dfp_ccb27e5269827856,126.46.63.53,2025-12-30 15:45:14,signup
S018124,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-01-08 05:44:13,login
S018125,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-03-05 01:09:31,login
S018126,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-03-22 23:21:08,login
S018127,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-04-07 04:46:27,login
S018128,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-04-16 09:58:34,login
S018129,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-04-20 22:08:52,login
S018130,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-05-08 20:36:40,login
S018131,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-03-26 21:12:09,order_placed
S018132,U002184,dfp_ccb27e5269827856,126.46.63.53,2026-04-28 12:35:57,order_placed
S018133,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-05-12 22:10:20,signup
S018134,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-05-27 13:04:55,login
S018135,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-06-22 07:51:27,login
S018136,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-07-19 07:12:36,login
S018137,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-08-16 20:21:20,login
S018138,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-05-17 04:54:58,order_placed
S018139,U002185,dfp_aba4725acc8d6303,8.229.195.177,2026-08-20 09:37:15,order_placed
S018140,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-01-11 10:30:10,signup
S018141,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-01-29 11:12:10,login
S018142,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-02-03 00:12:30,login
S018143,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-02-20 14:14:48,login
S018144,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-03-09 07:01:29,login
S018145,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-03-11 11:54:31,login
S018146,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-04-05 04:43:11,login
S018147,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-04-08 02:25:52,login
S018148,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-05-13 02:32:51,login
S018149,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-06-05 22:57:58,login
S018150,U002186,dfp_1ccaacc3b2d913d4,79.32.218.142,2026-06-09 08:51:57,login
